#                Node Constrains                #
102
# |  node  |   CX   |   CY   |   Cz (only3D)  | #          1 = fixed     0 = free
1	1	1
2	1	1
3	1	1
4	1	1
7455	1	1
7456	1	1
7457	1	1
7458	1	1
7459	1	1
7460	1	1
7461	1	1
7462	1	1
7463	1	1
7464	1	1
7465	1	1
7466	1	1
7467	1	1
7468	1	1
7469	1	1
7470	1	1
7471	1	1
7472	1	1
7473	1	1
7474	1	1
7475	1	1
7476	1	1
7477	1	1
7478	1	1
7479	1	1
7480	1	1
7481	1	1
7482	1	1
7483	1	1
7484	1	1
7485	1	1
7486	1	1
7487	1	1
7488	1	1
7489	1	1
7490	1	1
7491	1	1
7492	1	1
7493	1	1
7494	1	1
7495	1	1
7496	1	1
7497	1	1
7498	1	1
7499	1	1
7500	1	1
7501	1	1
7502	1	1
7503	1	1
7653	1	1
7654	1	1
7655	1	1
7656	1	1
7657	1	1
7658	1	1
7659	1	1
7660	1	1
7661	1	1
7662	1	1
7663	1	1
7664	1	1
7665	1	1
7666	1	1
7667	1	1
7668	1	1
7669	1	1
7670	1	1
7671	1	1
7672	1	1
7673	1	1
7674	1	1
7675	1	1
7676	1	1
7677	1	1
7678	1	1
7679	1	1
7680	1	1
7681	1	1
7682	1	1
7683	1	1
7684	1	1
7685	1	1
7686	1	1
7687	1	1
7688	1	1
7689	1	1
7690	1	1
7691	1	1
7692	1	1
7693	1	1
7694	1	1
7695	1	1
7696	1	1
7697	1	1
7698	1	1
7699	1	1
7700	1	1
7701	1	1
